"date_planting","region","site","block_ID_original","plot_ID_original","position_ID_original","species","functional_group","treat_warming","treat_competition","added_focals","block_ID","position_ID","ind_number","unique_plot_ID","unique_plant_ID"
2021-06-17,"CHE","hi",1,1,10,"plamed","forb","warm","vege","wf","01","10",1,"CHE.hi.warm.vege.wf.01","CHE.hi.warm.vege.wf.01.10.1"
2021-06-17,"CHE","hi",1,1,11,"silvul","forb","warm","vege","wf","01","11",1,"CHE.hi.warm.vege.wf.01","CHE.hi.warm.vege.wf.01.11.1"
2021-06-17,"CHE","hi",1,1,12,"daucar","forb","warm","vege","wf","01","12",1,"CHE.hi.warm.vege.wf.01","CHE.hi.warm.vege.wf.01.12.1"
2021-06-17,"CHE","hi",1,1,13,"daucar","forb","warm","vege","wf","01","13",1,"CHE.hi.warm.vege.wf.01","CHE.hi.warm.vege.wf.01.13.1"
2021-06-17,"CHE","hi",1,1,14,"cenjac","forb","warm","vege","wf","01","14",1,"CHE.hi.warm.vege.wf.01","CHE.hi.warm.vege.wf.01.14.1"
2021-06-17,"CHE","hi",1,1,15,"hypper","forb","warm","vege","wf","01","15",1,"CHE.hi.warm.vege.wf.01","CHE.hi.warm.vege.wf.01.15.1"
2021-06-17,"CHE","hi",1,1,16,"brapin","graminoid","warm","vege","wf","01","16",1,"CHE.hi.warm.vege.wf.01","CHE.hi.warm.vege.wf.01.16.1"
2021-06-17,"CHE","hi",1,1,17,"plamed","forb","warm","vege","wf","01","17",1,"CHE.hi.warm.vege.wf.01","CHE.hi.warm.vege.wf.01.17.1"
2021-06-17,"CHE","hi",1,1,18,"hypper","forb","warm","vege","wf","01","18",1,"CHE.hi.warm.vege.wf.01","CHE.hi.warm.vege.wf.01.18.1"
2021-06-17,"CHE","hi",1,1,19,"salpra","forb","warm","vege","wf","01","19",1,"CHE.hi.warm.vege.wf.01","CHE.hi.warm.vege.wf.01.19.1"
2021-06-17,"CHE","hi",1,1,20,"silvul","forb","warm","vege","wf","01","20",1,"CHE.hi.warm.vege.wf.01","CHE.hi.warm.vege.wf.01.20.1"
2021-06-17,"CHE","hi",1,1,21,"medlup","legume","warm","vege","wf","01","21",1,"CHE.hi.warm.vege.wf.01","CHE.hi.warm.vege.wf.01.21.1"
2021-06-17,"CHE","hi",1,1,22,"silvul","forb","warm","vege","wf","01","22",1,"CHE.hi.warm.vege.wf.01","CHE.hi.warm.vege.wf.01.22.1"
2021-06-17,"CHE","hi",1,1,23,"scacol","forb","warm","vege","wf","01","23",1,"CHE.hi.warm.vege.wf.01","CHE.hi.warm.vege.wf.01.23.1"
2021-06-17,"CHE","hi",1,1,24,"scacol","forb","warm","vege","wf","01","24",1,"CHE.hi.warm.vege.wf.01","CHE.hi.warm.vege.wf.01.24.1"
2021-06-17,"CHE","hi",1,1,25,"cenjac","forb","warm","vege","wf","01","25",1,"CHE.hi.warm.vege.wf.01","CHE.hi.warm.vege.wf.01.25.1"
2021-06-17,"CHE","hi",1,1,26,"salpra","forb","warm","vege","wf","01","26",1,"CHE.hi.warm.vege.wf.01","CHE.hi.warm.vege.wf.01.26.1"
2021-06-17,"CHE","hi",1,1,27,"medlup","legume","warm","vege","wf","01","27",1,"CHE.hi.warm.vege.wf.01","CHE.hi.warm.vege.wf.01.27.1"
2021-06-17,"CHE","hi",1,1,28,"salpra","forb","warm","vege","wf","01","28",1,"CHE.hi.warm.vege.wf.01","CHE.hi.warm.vege.wf.01.28.1"
2021-06-17,"CHE","hi",1,1,29,"plamed","forb","warm","vege","wf","01","29",1,"CHE.hi.warm.vege.wf.01","CHE.hi.warm.vege.wf.01.29.1"
2021-06-17,"CHE","hi",1,1,30,"cenjac","forb","warm","vege","wf","01","30",1,"CHE.hi.warm.vege.wf.01","CHE.hi.warm.vege.wf.01.30.1"
2021-06-17,"CHE","hi",1,2,1,"brapin","graminoid","ambi","vege","wf","01","01",1,"CHE.hi.ambi.vege.wf.01","CHE.hi.ambi.vege.wf.01.01.1"
2021-06-17,"CHE","hi",1,2,2,"daucar","forb","ambi","vege","wf","01","02",1,"CHE.hi.ambi.vege.wf.01","CHE.hi.ambi.vege.wf.01.02.1"
2021-06-17,"CHE","hi",1,2,3,"broere","graminoid","ambi","vege","wf","01","03",1,"CHE.hi.ambi.vege.wf.01","CHE.hi.ambi.vege.wf.01.03.1"
2021-06-17,"CHE","hi",1,2,4,"broere","graminoid","ambi","vege","wf","01","04",1,"CHE.hi.ambi.vege.wf.01","CHE.hi.ambi.vege.wf.01.04.1"
2021-06-17,"CHE","hi",1,2,5,"hypper","forb","ambi","vege","wf","01","05",1,"CHE.hi.ambi.vege.wf.01","CHE.hi.ambi.vege.wf.01.05.1"
2021-06-17,"CHE","hi",1,2,6,"scacol","forb","ambi","vege","wf","01","06",1,"CHE.hi.ambi.vege.wf.01","CHE.hi.ambi.vege.wf.01.06.1"
2021-06-17,"CHE","hi",1,2,7,"broere","graminoid","ambi","vege","wf","01","07",1,"CHE.hi.ambi.vege.wf.01","CHE.hi.ambi.vege.wf.01.07.1"
2021-06-17,"CHE","hi",1,2,8,"brapin","graminoid","ambi","vege","wf","01","08",1,"CHE.hi.ambi.vege.wf.01","CHE.hi.ambi.vege.wf.01.08.1"
2021-06-17,"CHE","hi",1,2,9,"medlup","legume","ambi","vege","wf","01","09",1,"CHE.hi.ambi.vege.wf.01","CHE.hi.ambi.vege.wf.01.09.1"
2021-06-17,"CHE","hi",1,2,10,"plamed","forb","ambi","vege","wf","01","10",1,"CHE.hi.ambi.vege.wf.01","CHE.hi.ambi.vege.wf.01.10.1"
2021-06-17,"CHE","hi",1,2,11,"silvul","forb","ambi","vege","wf","01","11",1,"CHE.hi.ambi.vege.wf.01","CHE.hi.ambi.vege.wf.01.11.1"
2021-06-17,"CHE","hi",1,2,12,"daucar","forb","ambi","vege","wf","01","12",1,"CHE.hi.ambi.vege.wf.01","CHE.hi.ambi.vege.wf.01.12.1"
2021-06-17,"CHE","hi",1,2,13,"daucar","forb","ambi","vege","wf","01","13",1,"CHE.hi.ambi.vege.wf.01","CHE.hi.ambi.vege.wf.01.13.1"
2021-06-17,"CHE","hi",1,2,14,"cenjac","forb","ambi","vege","wf","01","14",1,"CHE.hi.ambi.vege.wf.01","CHE.hi.ambi.vege.wf.01.14.1"
2021-06-17,"CHE","hi",1,2,15,"hypper","forb","ambi","vege","wf","01","15",1,"CHE.hi.ambi.vege.wf.01","CHE.hi.ambi.vege.wf.01.15.1"
2021-06-17,"CHE","hi",1,2,16,"brapin","graminoid","ambi","vege","wf","01","16",1,"CHE.hi.ambi.vege.wf.01","CHE.hi.ambi.vege.wf.01.16.1"
2021-06-17,"CHE","hi",1,2,17,"plamed","forb","ambi","vege","wf","01","17",1,"CHE.hi.ambi.vege.wf.01","CHE.hi.ambi.vege.wf.01.17.1"
2021-06-17,"CHE","hi",1,2,18,"hypper","forb","ambi","vege","wf","01","18",1,"CHE.hi.ambi.vege.wf.01","CHE.hi.ambi.vege.wf.01.18.1"
2021-06-17,"CHE","hi",1,2,19,"salpra","forb","ambi","vege","wf","01","19",1,"CHE.hi.ambi.vege.wf.01","CHE.hi.ambi.vege.wf.01.19.1"
2021-06-17,"CHE","hi",1,2,20,"silvul","forb","ambi","vege","wf","01","20",1,"CHE.hi.ambi.vege.wf.01","CHE.hi.ambi.vege.wf.01.20.1"
2021-06-17,"CHE","hi",1,2,21,"medlup","legume","ambi","vege","wf","01","21",1,"CHE.hi.ambi.vege.wf.01","CHE.hi.ambi.vege.wf.01.21.1"
2021-06-17,"CHE","hi",1,2,22,"silvul","forb","ambi","vege","wf","01","22",1,"CHE.hi.ambi.vege.wf.01","CHE.hi.ambi.vege.wf.01.22.1"
2021-06-17,"CHE","hi",1,2,23,"scacol","forb","ambi","vege","wf","01","23",1,"CHE.hi.ambi.vege.wf.01","CHE.hi.ambi.vege.wf.01.23.1"
2021-06-17,"CHE","hi",1,2,24,"scacol","forb","ambi","vege","wf","01","24",1,"CHE.hi.ambi.vege.wf.01","CHE.hi.ambi.vege.wf.01.24.1"
2021-06-17,"CHE","hi",1,2,25,"cenjac","forb","ambi","vege","wf","01","25",1,"CHE.hi.ambi.vege.wf.01","CHE.hi.ambi.vege.wf.01.25.1"
2021-06-17,"CHE","hi",1,2,26,"salpra","forb","ambi","vege","wf","01","26",1,"CHE.hi.ambi.vege.wf.01","CHE.hi.ambi.vege.wf.01.26.1"
2021-06-17,"CHE","hi",1,2,27,"medlup","legume","ambi","vege","wf","01","27",1,"CHE.hi.ambi.vege.wf.01","CHE.hi.ambi.vege.wf.01.27.1"
2021-06-17,"CHE","hi",1,2,28,"salpra","forb","ambi","vege","wf","01","28",1,"CHE.hi.ambi.vege.wf.01","CHE.hi.ambi.vege.wf.01.28.1"
2021-06-17,"CHE","hi",1,2,29,"plamed","forb","ambi","vege","wf","01","29",1,"CHE.hi.ambi.vege.wf.01","CHE.hi.ambi.vege.wf.01.29.1"
2021-06-17,"CHE","hi",1,2,30,"cenjac","forb","ambi","vege","wf","01","30",1,"CHE.hi.ambi.vege.wf.01","CHE.hi.ambi.vege.wf.01.30.1"
2021-06-17,"CHE","hi",1,3,1,"brapin","graminoid","ambi","bare","wf","01","01",1,"CHE.hi.ambi.bare.wf.01","CHE.hi.ambi.bare.wf.01.01.1"
2021-06-17,"CHE","hi",1,3,2,"daucar","forb","ambi","bare","wf","01","02",1,"CHE.hi.ambi.bare.wf.01","CHE.hi.ambi.bare.wf.01.02.1"
2021-06-17,"CHE","hi",1,3,4,"broere","graminoid","ambi","bare","wf","01","04",1,"CHE.hi.ambi.bare.wf.01","CHE.hi.ambi.bare.wf.01.04.1"
2021-06-17,"CHE","hi",1,3,5,"hypper","forb","ambi","bare","wf","01","05",1,"CHE.hi.ambi.bare.wf.01","CHE.hi.ambi.bare.wf.01.05.1"
2021-06-17,"CHE","hi",1,3,6,"scacol","forb","ambi","bare","wf","01","06",1,"CHE.hi.ambi.bare.wf.01","CHE.hi.ambi.bare.wf.01.06.1"
2021-06-17,"CHE","hi",1,3,7,"broere","graminoid","ambi","bare","wf","01","07",1,"CHE.hi.ambi.bare.wf.01","CHE.hi.ambi.bare.wf.01.07.1"
2021-06-17,"CHE","hi",1,3,8,"brapin","graminoid","ambi","bare","wf","01","08",1,"CHE.hi.ambi.bare.wf.01","CHE.hi.ambi.bare.wf.01.08.1"
2021-06-17,"CHE","hi",1,3,9,"medlup","legume","ambi","bare","wf","01","09",1,"CHE.hi.ambi.bare.wf.01","CHE.hi.ambi.bare.wf.01.09.1"
2021-06-17,"CHE","hi",1,3,10,"plamed","forb","ambi","bare","wf","01","10",1,"CHE.hi.ambi.bare.wf.01","CHE.hi.ambi.bare.wf.01.10.1"
2021-06-17,"CHE","hi",1,3,11,"silvul","forb","ambi","bare","wf","01","11",1,"CHE.hi.ambi.bare.wf.01","CHE.hi.ambi.bare.wf.01.11.1"
2021-06-17,"CHE","hi",1,3,12,"daucar","forb","ambi","bare","wf","01","12",1,"CHE.hi.ambi.bare.wf.01","CHE.hi.ambi.bare.wf.01.12.1"
2021-06-17,"CHE","hi",1,3,13,"daucar","forb","ambi","bare","wf","01","13",1,"CHE.hi.ambi.bare.wf.01","CHE.hi.ambi.bare.wf.01.13.1"
2021-06-17,"CHE","hi",1,3,14,"cenjac","forb","ambi","bare","wf","01","14",1,"CHE.hi.ambi.bare.wf.01","CHE.hi.ambi.bare.wf.01.14.1"
2021-06-17,"CHE","hi",1,3,15,"hypper","forb","ambi","bare","wf","01","15",1,"CHE.hi.ambi.bare.wf.01","CHE.hi.ambi.bare.wf.01.15.1"
2021-06-17,"CHE","hi",1,3,16,"brapin","graminoid","ambi","bare","wf","01","16",1,"CHE.hi.ambi.bare.wf.01","CHE.hi.ambi.bare.wf.01.16.1"
2021-06-17,"CHE","hi",1,3,17,"plamed","forb","ambi","bare","wf","01","17",1,"CHE.hi.ambi.bare.wf.01","CHE.hi.ambi.bare.wf.01.17.1"
2021-06-17,"CHE","hi",1,3,18,"hypper","forb","ambi","bare","wf","01","18",1,"CHE.hi.ambi.bare.wf.01","CHE.hi.ambi.bare.wf.01.18.1"
2021-06-17,"CHE","hi",1,3,19,"salpra","forb","ambi","bare","wf","01","19",1,"CHE.hi.ambi.bare.wf.01","CHE.hi.ambi.bare.wf.01.19.1"
2021-06-17,"CHE","hi",1,3,20,"silvul","forb","ambi","bare","wf","01","20",1,"CHE.hi.ambi.bare.wf.01","CHE.hi.ambi.bare.wf.01.20.1"
2021-06-17,"CHE","hi",1,3,21,"medlup","legume","ambi","bare","wf","01","21",1,"CHE.hi.ambi.bare.wf.01","CHE.hi.ambi.bare.wf.01.21.1"
2021-06-17,"CHE","hi",1,3,22,"silvul","forb","ambi","bare","wf","01","22",1,"CHE.hi.ambi.bare.wf.01","CHE.hi.ambi.bare.wf.01.22.1"
2021-06-17,"CHE","hi",1,3,23,"scacol","forb","ambi","bare","wf","01","23",1,"CHE.hi.ambi.bare.wf.01","CHE.hi.ambi.bare.wf.01.23.1"
2021-06-17,"CHE","hi",1,3,24,"scacol","forb","ambi","bare","wf","01","24",1,"CHE.hi.ambi.bare.wf.01","CHE.hi.ambi.bare.wf.01.24.1"
2021-06-17,"CHE","hi",1,3,25,"cenjac","forb","ambi","bare","wf","01","25",1,"CHE.hi.ambi.bare.wf.01","CHE.hi.ambi.bare.wf.01.25.1"
2021-06-17,"CHE","hi",1,3,26,"salpra","forb","ambi","bare","wf","01","26",1,"CHE.hi.ambi.bare.wf.01","CHE.hi.ambi.bare.wf.01.26.1"
2021-06-17,"CHE","hi",1,3,27,"medlup","legume","ambi","bare","wf","01","27",1,"CHE.hi.ambi.bare.wf.01","CHE.hi.ambi.bare.wf.01.27.1"
2021-06-17,"CHE","hi",1,3,28,"salpra","forb","ambi","bare","wf","01","28",1,"CHE.hi.ambi.bare.wf.01","CHE.hi.ambi.bare.wf.01.28.1"
2021-06-17,"CHE","hi",1,3,29,"plamed","forb","ambi","bare","wf","01","29",1,"CHE.hi.ambi.bare.wf.01","CHE.hi.ambi.bare.wf.01.29.1"
2021-06-17,"CHE","hi",1,3,30,"cenjac","forb","ambi","bare","wf","01","30",1,"CHE.hi.ambi.bare.wf.01","CHE.hi.ambi.bare.wf.01.30.1"
2021-06-17,"CHE","hi",1,4,1,"brapin","graminoid","warm","bare","wf","01","01",1,"CHE.hi.warm.bare.wf.01","CHE.hi.warm.bare.wf.01.01.1"
2021-06-17,"CHE","hi",1,4,2,"daucar","forb","warm","bare","wf","01","02",1,"CHE.hi.warm.bare.wf.01","CHE.hi.warm.bare.wf.01.02.1"
2021-06-17,"CHE","hi",1,4,3,"broere","graminoid","warm","bare","wf","01","03",1,"CHE.hi.warm.bare.wf.01","CHE.hi.warm.bare.wf.01.03.1"
2021-06-17,"CHE","hi",1,4,4,"broere","graminoid","warm","bare","wf","01","04",1,"CHE.hi.warm.bare.wf.01","CHE.hi.warm.bare.wf.01.04.1"
2021-06-17,"CHE","hi",1,4,5,"hypper","forb","warm","bare","wf","01","05",1,"CHE.hi.warm.bare.wf.01","CHE.hi.warm.bare.wf.01.05.1"
2021-06-17,"CHE","hi",1,4,6,"scacol","forb","warm","bare","wf","01","06",1,"CHE.hi.warm.bare.wf.01","CHE.hi.warm.bare.wf.01.06.1"
2021-06-17,"CHE","hi",1,4,7,"broere","graminoid","warm","bare","wf","01","07",1,"CHE.hi.warm.bare.wf.01","CHE.hi.warm.bare.wf.01.07.1"
2021-06-17,"CHE","hi",1,4,8,"brapin","graminoid","warm","bare","wf","01","08",1,"CHE.hi.warm.bare.wf.01","CHE.hi.warm.bare.wf.01.08.1"
2021-06-17,"CHE","hi",1,4,9,"medlup","legume","warm","bare","wf","01","09",1,"CHE.hi.warm.bare.wf.01","CHE.hi.warm.bare.wf.01.09.1"
2021-06-17,"CHE","hi",1,4,10,"plamed","forb","warm","bare","wf","01","10",1,"CHE.hi.warm.bare.wf.01","CHE.hi.warm.bare.wf.01.10.1"
2021-06-17,"CHE","hi",1,4,11,"silvul","forb","warm","bare","wf","01","11",1,"CHE.hi.warm.bare.wf.01","CHE.hi.warm.bare.wf.01.11.1"
2021-06-17,"CHE","hi",1,4,12,"daucar","forb","warm","bare","wf","01","12",1,"CHE.hi.warm.bare.wf.01","CHE.hi.warm.bare.wf.01.12.1"
2021-06-17,"CHE","hi",1,4,13,"daucar","forb","warm","bare","wf","01","13",1,"CHE.hi.warm.bare.wf.01","CHE.hi.warm.bare.wf.01.13.1"
2021-06-17,"CHE","hi",1,4,14,"cenjac","forb","warm","bare","wf","01","14",1,"CHE.hi.warm.bare.wf.01","CHE.hi.warm.bare.wf.01.14.1"
2021-06-17,"CHE","hi",1,4,15,"hypper","forb","warm","bare","wf","01","15",1,"CHE.hi.warm.bare.wf.01","CHE.hi.warm.bare.wf.01.15.1"
2021-06-17,"CHE","hi",1,4,16,"brapin","graminoid","warm","bare","wf","01","16",1,"CHE.hi.warm.bare.wf.01","CHE.hi.warm.bare.wf.01.16.1"
2021-06-17,"CHE","hi",1,4,17,"plamed","forb","warm","bare","wf","01","17",1,"CHE.hi.warm.bare.wf.01","CHE.hi.warm.bare.wf.01.17.1"
2021-06-17,"CHE","hi",1,4,18,"hypper","forb","warm","bare","wf","01","18",1,"CHE.hi.warm.bare.wf.01","CHE.hi.warm.bare.wf.01.18.1"
2021-06-17,"CHE","hi",1,4,19,"salpra","forb","warm","bare","wf","01","19",1,"CHE.hi.warm.bare.wf.01","CHE.hi.warm.bare.wf.01.19.1"
2021-06-17,"CHE","hi",1,4,20,"silvul","forb","warm","bare","wf","01","20",1,"CHE.hi.warm.bare.wf.01","CHE.hi.warm.bare.wf.01.20.1"
2021-06-17,"CHE","hi",1,4,21,"medlup","legume","warm","bare","wf","01","21",1,"CHE.hi.warm.bare.wf.01","CHE.hi.warm.bare.wf.01.21.1"
2021-06-17,"CHE","hi",1,4,22,"silvul","forb","warm","bare","wf","01","22",1,"CHE.hi.warm.bare.wf.01","CHE.hi.warm.bare.wf.01.22.1"
2021-06-17,"CHE","hi",1,4,23,"scacol","forb","warm","bare","wf","01","23",1,"CHE.hi.warm.bare.wf.01","CHE.hi.warm.bare.wf.01.23.1"
2021-06-17,"CHE","hi",1,4,24,"scacol","forb","warm","bare","wf","01","24",1,"CHE.hi.warm.bare.wf.01","CHE.hi.warm.bare.wf.01.24.1"
2021-06-17,"CHE","hi",1,4,25,"cenjac","forb","warm","bare","wf","01","25",1,"CHE.hi.warm.bare.wf.01","CHE.hi.warm.bare.wf.01.25.1"
2021-06-17,"CHE","hi",1,4,26,"salpra","forb","warm","bare","wf","01","26",1,"CHE.hi.warm.bare.wf.01","CHE.hi.warm.bare.wf.01.26.1"
2021-06-17,"CHE","hi",1,4,27,"medlup","legume","warm","bare","wf","01","27",1,"CHE.hi.warm.bare.wf.01","CHE.hi.warm.bare.wf.01.27.1"
2021-06-17,"CHE","hi",1,4,28,"salpra","forb","warm","bare","wf","01","28",1,"CHE.hi.warm.bare.wf.01","CHE.hi.warm.bare.wf.01.28.1"
2021-06-17,"CHE","hi",1,4,29,"plamed","forb","warm","bare","wf","01","29",1,"CHE.hi.warm.bare.wf.01","CHE.hi.warm.bare.wf.01.29.1"
2021-06-17,"CHE","hi",1,4,30,"cenjac","forb","warm","bare","wf","01","30",1,"CHE.hi.warm.bare.wf.01","CHE.hi.warm.bare.wf.01.30.1"
2021-06-17,"CHE","hi",2,1,1,"brapin","graminoid","ambi","vege","wf","02","01",1,"CHE.hi.ambi.vege.wf.02","CHE.hi.ambi.vege.wf.02.01.1"
2021-06-17,"CHE","hi",2,1,2,"daucar","forb","ambi","vege","wf","02","02",1,"CHE.hi.ambi.vege.wf.02","CHE.hi.ambi.vege.wf.02.02.1"
2021-06-17,"CHE","hi",2,1,3,"broere","graminoid","ambi","vege","wf","02","03",1,"CHE.hi.ambi.vege.wf.02","CHE.hi.ambi.vege.wf.02.03.1"
2021-06-17,"CHE","hi",2,1,4,"broere","graminoid","ambi","vege","wf","02","04",1,"CHE.hi.ambi.vege.wf.02","CHE.hi.ambi.vege.wf.02.04.1"
2021-06-17,"CHE","hi",2,1,5,"hypper","forb","ambi","vege","wf","02","05",1,"CHE.hi.ambi.vege.wf.02","CHE.hi.ambi.vege.wf.02.05.1"
2021-06-17,"CHE","hi",2,1,6,"scacol","forb","ambi","vege","wf","02","06",1,"CHE.hi.ambi.vege.wf.02","CHE.hi.ambi.vege.wf.02.06.1"
2021-06-17,"CHE","hi",2,1,7,"broere","graminoid","ambi","vege","wf","02","07",1,"CHE.hi.ambi.vege.wf.02","CHE.hi.ambi.vege.wf.02.07.1"
2021-06-17,"CHE","hi",2,1,8,"brapin","graminoid","ambi","vege","wf","02","08",1,"CHE.hi.ambi.vege.wf.02","CHE.hi.ambi.vege.wf.02.08.1"
2021-06-17,"CHE","hi",2,1,9,"medlup","legume","ambi","vege","wf","02","09",1,"CHE.hi.ambi.vege.wf.02","CHE.hi.ambi.vege.wf.02.09.1"
2021-06-17,"CHE","hi",2,1,10,"plamed","forb","ambi","vege","wf","02","10",1,"CHE.hi.ambi.vege.wf.02","CHE.hi.ambi.vege.wf.02.10.1"
2021-06-17,"CHE","hi",2,1,11,"silvul","forb","ambi","vege","wf","02","11",1,"CHE.hi.ambi.vege.wf.02","CHE.hi.ambi.vege.wf.02.11.1"
2021-06-17,"CHE","hi",2,1,12,"daucar","forb","ambi","vege","wf","02","12",1,"CHE.hi.ambi.vege.wf.02","CHE.hi.ambi.vege.wf.02.12.1"
2021-06-17,"CHE","hi",2,1,13,"daucar","forb","ambi","vege","wf","02","13",1,"CHE.hi.ambi.vege.wf.02","CHE.hi.ambi.vege.wf.02.13.1"
2021-06-17,"CHE","hi",2,1,14,"cenjac","forb","ambi","vege","wf","02","14",1,"CHE.hi.ambi.vege.wf.02","CHE.hi.ambi.vege.wf.02.14.1"
2021-06-17,"CHE","hi",2,1,15,"hypper","forb","ambi","vege","wf","02","15",1,"CHE.hi.ambi.vege.wf.02","CHE.hi.ambi.vege.wf.02.15.1"
2021-06-17,"CHE","hi",2,1,16,"brapin","graminoid","ambi","vege","wf","02","16",1,"CHE.hi.ambi.vege.wf.02","CHE.hi.ambi.vege.wf.02.16.1"
2021-06-17,"CHE","hi",2,1,17,"plamed","forb","ambi","vege","wf","02","17",1,"CHE.hi.ambi.vege.wf.02","CHE.hi.ambi.vege.wf.02.17.1"
2021-06-17,"CHE","hi",2,1,18,"hypper","forb","ambi","vege","wf","02","18",1,"CHE.hi.ambi.vege.wf.02","CHE.hi.ambi.vege.wf.02.18.1"
2021-06-17,"CHE","hi",2,1,19,"salpra","forb","ambi","vege","wf","02","19",1,"CHE.hi.ambi.vege.wf.02","CHE.hi.ambi.vege.wf.02.19.1"
2021-06-17,"CHE","hi",2,1,20,"silvul","forb","ambi","vege","wf","02","20",1,"CHE.hi.ambi.vege.wf.02","CHE.hi.ambi.vege.wf.02.20.1"
2021-06-17,"CHE","hi",2,1,21,"medlup","legume","ambi","vege","wf","02","21",1,"CHE.hi.ambi.vege.wf.02","CHE.hi.ambi.vege.wf.02.21.1"
2021-06-17,"CHE","hi",2,1,22,"silvul","forb","ambi","vege","wf","02","22",1,"CHE.hi.ambi.vege.wf.02","CHE.hi.ambi.vege.wf.02.22.1"
2021-06-17,"CHE","hi",2,1,23,"scacol","forb","ambi","vege","wf","02","23",1,"CHE.hi.ambi.vege.wf.02","CHE.hi.ambi.vege.wf.02.23.1"
2021-06-17,"CHE","hi",2,1,24,"scacol","forb","ambi","vege","wf","02","24",1,"CHE.hi.ambi.vege.wf.02","CHE.hi.ambi.vege.wf.02.24.1"
2021-06-17,"CHE","hi",2,1,25,"cenjac","forb","ambi","vege","wf","02","25",1,"CHE.hi.ambi.vege.wf.02","CHE.hi.ambi.vege.wf.02.25.1"
2021-06-17,"CHE","hi",2,1,26,"salpra","forb","ambi","vege","wf","02","26",1,"CHE.hi.ambi.vege.wf.02","CHE.hi.ambi.vege.wf.02.26.1"
2021-06-17,"CHE","hi",2,1,27,"medlup","legume","ambi","vege","wf","02","27",1,"CHE.hi.ambi.vege.wf.02","CHE.hi.ambi.vege.wf.02.27.1"
2021-06-17,"CHE","hi",2,1,28,"salpra","forb","ambi","vege","wf","02","28",1,"CHE.hi.ambi.vege.wf.02","CHE.hi.ambi.vege.wf.02.28.1"
2021-06-17,"CHE","hi",2,1,29,"plamed","forb","ambi","vege","wf","02","29",1,"CHE.hi.ambi.vege.wf.02","CHE.hi.ambi.vege.wf.02.29.1"
2021-06-17,"CHE","hi",2,1,30,"cenjac","forb","ambi","vege","wf","02","30",1,"CHE.hi.ambi.vege.wf.02","CHE.hi.ambi.vege.wf.02.30.1"
2021-06-17,"CHE","hi",2,3,1,"brapin","graminoid","warm","bare","wf","02","01",1,"CHE.hi.warm.bare.wf.02","CHE.hi.warm.bare.wf.02.01.1"
2021-06-17,"CHE","hi",2,3,2,"daucar","forb","warm","bare","wf","02","02",1,"CHE.hi.warm.bare.wf.02","CHE.hi.warm.bare.wf.02.02.1"
2021-06-17,"CHE","hi",2,3,3,"broere","graminoid","warm","bare","wf","02","03",1,"CHE.hi.warm.bare.wf.02","CHE.hi.warm.bare.wf.02.03.1"
2021-06-17,"CHE","hi",2,3,4,"broere","graminoid","warm","bare","wf","02","04",1,"CHE.hi.warm.bare.wf.02","CHE.hi.warm.bare.wf.02.04.1"
2021-06-17,"CHE","hi",2,3,5,"hypper","forb","warm","bare","wf","02","05",1,"CHE.hi.warm.bare.wf.02","CHE.hi.warm.bare.wf.02.05.1"
2021-06-17,"CHE","hi",2,3,6,"scacol","forb","warm","bare","wf","02","06",1,"CHE.hi.warm.bare.wf.02","CHE.hi.warm.bare.wf.02.06.1"
2021-06-17,"CHE","hi",2,3,7,"broere","graminoid","warm","bare","wf","02","07",1,"CHE.hi.warm.bare.wf.02","CHE.hi.warm.bare.wf.02.07.1"
2021-06-17,"CHE","hi",2,3,8,"brapin","graminoid","warm","bare","wf","02","08",1,"CHE.hi.warm.bare.wf.02","CHE.hi.warm.bare.wf.02.08.1"
2021-06-17,"CHE","hi",2,3,9,"medlup","legume","warm","bare","wf","02","09",1,"CHE.hi.warm.bare.wf.02","CHE.hi.warm.bare.wf.02.09.1"
2021-06-17,"CHE","hi",2,3,10,"plamed","forb","warm","bare","wf","02","10",1,"CHE.hi.warm.bare.wf.02","CHE.hi.warm.bare.wf.02.10.1"
2021-06-17,"CHE","hi",2,3,11,"silvul","forb","warm","bare","wf","02","11",1,"CHE.hi.warm.bare.wf.02","CHE.hi.warm.bare.wf.02.11.1"
2021-06-17,"CHE","hi",2,3,12,"daucar","forb","warm","bare","wf","02","12",1,"CHE.hi.warm.bare.wf.02","CHE.hi.warm.bare.wf.02.12.1"
2021-06-17,"CHE","hi",2,3,13,"daucar","forb","warm","bare","wf","02","13",1,"CHE.hi.warm.bare.wf.02","CHE.hi.warm.bare.wf.02.13.1"
2021-06-17,"CHE","hi",2,3,14,"cenjac","forb","warm","bare","wf","02","14",1,"CHE.hi.warm.bare.wf.02","CHE.hi.warm.bare.wf.02.14.1"
2021-06-17,"CHE","hi",2,3,15,"hypper","forb","warm","bare","wf","02","15",1,"CHE.hi.warm.bare.wf.02","CHE.hi.warm.bare.wf.02.15.1"
2021-06-17,"CHE","hi",2,3,16,"brapin","graminoid","warm","bare","wf","02","16",1,"CHE.hi.warm.bare.wf.02","CHE.hi.warm.bare.wf.02.16.1"
2021-06-17,"CHE","hi",2,3,17,"plamed","forb","warm","bare","wf","02","17",1,"CHE.hi.warm.bare.wf.02","CHE.hi.warm.bare.wf.02.17.1"
