"plot_id","releve_id","obs_id","year","month","day","x","y","geometry","xy_precision","altitude_min","altitude_max","aspect","slope","surface","taxon_id","taxon_global","author_global","taxon_no_global","taxon_level","taxon_CH","author_CH","taxon_no_isfs","family","determinavit_cf","specimen_type","species_cover","phenology","total_cover","trees_cover","shrubs_cover","herbaceous_cover","moss_cover","crypto_cover","lichens_cover","algae_cover","litter_cover","soil_cover","rocks_cover","water_cover","open_close","releve_stratum","soil_depth_1","soil_depth_2","soil_depth_3","soil_depth_4","soil_depth_5","soil_depth_6","soil_depth_7","soil_depth_8","soil_depth_9","soil_depth_10","observer_initials","locality_descript","comments"
"195.OID",2975160,14717295,2023,6,22,9.51202992,46.87051891,"POINT(9.512029907507927 46.87051891170472)",4,758.6,NA,140,22,4,1004440,"Arabis ciliata","Clairv.","535479","species","Arabis ciliata","Clairv.",40200,"Brassicaceae","-",NA,0.1,"D",75,0,0,75,0,4,0,0,21,4,0,0,"open","herbaceous","20","18","8","8","10","18","9","21","10","10","KC, LDR","Strip of pasture that was recently grazed, plot bordering with cows' path",NA
"195.OID",2975160,14717292,2023,6,22,9.51202992,46.87051891,"POINT(9.512029907507927 46.87051891170472)",4,758.6,NA,140,22,4,1047600,"Trifolium pratense","L.","208376","species","Trifolium pratense","L.",426895,"Fabaceae","-",NA,0.1,"V",75,0,0,75,0,4,0,0,21,4,0,0,"open","herbaceous","20","18","8","8","10","18","9","21","10","10","KC, LDR","Strip of pasture that was recently grazed, plot bordering with cows' path",NA
"195.OID",2975160,14717286,2023,6,22,9.51202992,46.87051891,"POINT(9.512029907507927 46.87051891170472)",4,758.6,NA,140,22,4,1027510,"Lotus corniculatus","L.","207542","aggr.","Lotus corniculatus aggr.",NA,244410,"Fabaceae","-",NA,0.1,"F",75,0,0,75,0,4,0,0,21,4,0,0,"open","herbaceous","20","18","8","8","10","18","9","21","10","10","KC, LDR","Strip of pasture that was recently grazed, plot bordering with cows' path",NA
"195.OID",2975160,14717285,2023,6,22,9.51202992,46.87051891,"POINT(9.512029907507927 46.87051891170472)",4,758.6,NA,140,22,4,1033400,"Phleum pratense","L.","881801","aggr.","Phleum pratense aggr.",NA,300005,"Poaceae","-",NA,0.1,"V",75,0,0,75,0,4,0,0,21,4,0,0,"open","herbaceous","20","18","8","8","10","18","9","21","10","10","KC, LDR","Strip of pasture that was recently grazed, plot bordering with cows' path",NA
"195.OID",2975160,14717284,2023,6,22,9.51202992,46.87051891,"POINT(9.512029907507927 46.87051891170472)",4,758.6,NA,140,22,4,1020595,"Galium pumilum","Murray","961333","aggr.","Galium pumilum aggr.",NA,179650,"Rubiaceae","-",NA,0.1,NA,75,0,0,75,0,4,0,0,21,4,0,0,"open","herbaceous","20","18","8","8","10","18","9","21","10","10","KC, LDR","Strip of pasture that was recently grazed, plot bordering with cows' path",NA
"195.OID",2975160,14717280,2023,6,22,9.51202992,46.87051891,"POINT(9.512029907507927 46.87051891170472)",4,758.6,NA,140,22,4,1012620,"Clematis vitalba","L.","603933","species","Clematis vitalba","L.",116400,"Ranunculaceae","-",NA,0.1,"V",75,0,0,75,0,4,0,0,21,4,0,0,"open","herbaceous","20","18","8","8","10","18","9","21","10","10","KC, LDR","Strip of pasture that was recently grazed, plot bordering with cows' path",NA
"195.OID",2975160,14717278,2023,6,22,9.51202992,46.87051891,"POINT(9.512029907507927 46.87051891170472)",4,758.6,NA,140,22,4,1034650,"Poa pratensis","L.","885096","aggr.","Poa pratensis aggr.",NA,310900,"Poaceae","-",NA,0.1,"S",75,0,0,75,0,4,0,0,21,4,0,0,"open","herbaceous","20","18","8","8","10","18","9","21","10","10","KC, LDR","Strip of pasture that was recently grazed, plot bordering with cows' path",NA
"195.OID",2975160,14717277,2023,6,22,9.51202992,46.87051891,"POINT(9.512029907507927 46.87051891170472)",4,758.6,NA,140,22,4,1014950,"Daucus carota","L.","631327","species","Daucus carota","L.",133900,"Apiaceae","-",NA,0.1,"V",75,0,0,75,0,4,0,0,21,4,0,0,"open","herbaceous","20","18","8","8","10","18","9","21","10","10","KC, LDR","Strip of pasture that was recently grazed, plot bordering with cows' path",NA
"195.OID",2975160,14717276,2023,6,22,9.51202992,46.87051891,"POINT(9.512029907507927 46.87051891170472)",4,758.6,NA,140,22,4,1018685,"Euphrasia officinalis subsp. pratensis","Fr.","1377276","aggr.","Euphrasia rostkoviana aggr.",NA,163850,"Orobanchaceae","CF","herbar specimen",0.1,"V",75,0,0,75,0,4,0,0,21,4,0,0,"open","herbaceous","20","18","8","8","10","18","9","21","10","10","KC, LDR","Strip of pasture that was recently grazed, plot bordering with cows' path",NA
"195.OID",2975160,14717274,2023,6,22,9.51202992,46.87051891,"POINT(9.512029907507927 46.87051891170472)",4,758.6,NA,140,22,4,1011390,"Cerastium fontanum","Baumg.","588629","species","Cerastium fontanum","Baumg.",103595,"Caryophyllaceae","-",NA,0.1,"V",75,0,0,75,0,4,0,0,21,4,0,0,"open","herbaceous","20","18","8","8","10","18","9","21","10","10","KC, LDR","Strip of pasture that was recently grazed, plot bordering with cows' path",NA
"195.OID",2975160,14717272,2023,6,22,9.51202992,46.87051891,"POINT(9.512029907507927 46.87051891170472)",4,758.6,NA,140,22,4,1014610,"Dactylis glomerata","L.","853224","species","Dactylis glomerata","L.",131800,"Poaceae","-",NA,0.1,"V",75,0,0,75,0,4,0,0,21,4,0,0,"open","herbaceous","20","18","8","8","10","18","9","21","10","10","KC, LDR","Strip of pasture that was recently grazed, plot bordering with cows' path",NA
"195.OID",2975160,14717271,2023,6,22,9.512029908,46.87051891,"POINT(9.512029907507927 46.87051891170472)",4,758.6,NA,140,22,4,1036090,"Potentilla verna","L.","1000309","species","Potentilla verna","L.",325100,"Rosaceae","-","herbar specimen",0.1,"V",75,0,0,75,0,4,0,0,21,4,0,0,"open","herbaceous","20","18","8","8","10","18","9","21","10","10","KC, LDR","Strip of pasture that was recently grazed, plot bordering with cows' path",NA
"195.OID",2975160,14717270,2023,6,22,9.51202992,46.87051891,"POINT(9.512029907507927 46.87051891170472)",4,758.6,NA,140,22,4,1009510,"Carex caryophyllea","Latourr.","340254","species","Carex caryophyllea","Latourr.",84900,"Cyperaceae","-",NA,0.1,"V",75,0,0,75,0,4,0,0,21,4,0,0,"open","herbaceous","20","18","8","8","10","18","9","21","10","10","KC, LDR","Strip of pasture that was recently grazed, plot bordering with cows' path",NA
"196.OID",2975225,14722936,2023,6,27,9.53141372,46.89879381,"POINT(9.53141368088896 46.89879376734933)",2.5,880,888.5,78,31,4,1009300,"Carex alba","Scop.","339173","species","Carex alba","Scop.",83100,"Cyperaceae","-",NA,45,"SE",85,0,25,80,0,0,1,0,58,0,0,0,"close","herbaceous","27","25","25","20","13","11","12","9","8","25","KC, MB","Shrubs and rubus covered landscape, with some scattered trees, mostly deciduous",NA
"196.OID",2975225,14722953,2023,6,27,9.531413681,46.89879377,"POINT(9.53141368088896 46.89879376734933)",2.5,880,888.5,78,31,4,1018840,"Fagus sylvatica","L.","957886","species","Fagus sylvatica","L.",165000,"Fagaceae","-",NA,10,"E",85,0,25,80,0,0,1,0,58,0,0,0,"close","shrub","27","25","25","20","13","11","12","9","8","25","KC, MB","Shrubs and rubus covered landscape, with some scattered trees, mostly deciduous",NA
"196.OID",2975225,14722945,2023,6,27,9.53141372,46.89879381,"POINT(9.53141368088896 46.89879376734933)",2.5,880,888.5,78,31,4,1028690,"Melica nutans","L.","871032","species","Melica nutans","L.",256900,"Poaceae","-",NA,8,"SE",85,0,25,80,0,0,1,0,58,0,0,0,"close","herbaceous","27","25","25","20","13","11","12","9","8","25","KC, MB","Shrubs and rubus covered landscape, with some scattered trees, mostly deciduous",NA
"196.OID",2975225,14722952,2023,6,27,9.53141372,46.89879381,"POINT(9.53141368088896 46.89879376734933)",2.5,880,888.5,78,31,4,1018840,"Fagus sylvatica","L.","957886","species","Fagus sylvatica","L.",165000,"Fagaceae","-",NA,6,"V",85,0,25,80,0,0,1,0,58,0,0,0,"close","herbaceous","27","25","25","20","13","11","12","9","8","25","KC, MB","Shrubs and rubus covered landscape, with some scattered trees, mostly deciduous",NA
"196.OID",2975225,14722926,2023,6,27,9.531413681,46.89879377,"POINT(9.53141368088896 46.89879376734933)",2.5,880,888.5,78,31,4,1038870,"Rosa rubiginosa","L.","995066","aggr.","Rosa rubiginosa aggr.",NA,349950,"Rosaceae","-",NA,5,"V",85,0,25,80,0,0,1,0,58,0,0,0,"close","herbaceous","27","25","25","20","13","11","12","9","8","25","KC, MB","Shrubs and rubus covered landscape, with some scattered trees, mostly deciduous",NA
"196.OID",2975225,14722938,2023,6,27,9.53141372,46.89879381,"POINT(9.53141368088896 46.89879376734933)",2.5,880,888.5,78,31,4,1019470,"Festuca rubra","L.","863572","aggr.","Festuca rubra aggr.",NA,170200,"Poaceae","-",NA,5,"F",85,0,25,80,0,0,1,0,58,0,0,0,"close","herbaceous","27","25","25","20","13","11","12","9","8","25","KC, MB","Shrubs and rubus covered landscape, with some scattered trees, mostly deciduous",NA
"196.OID",2975225,14722948,2023,6,27,9.53141372,46.89879381,"POINT(9.53141368088896 46.89879376734933)",2.5,880,888.5,78,31,4,1026850,"Ligustrum vulgare","L.","807834","species","Ligustrum vulgare","L.",238100,"Oleaceae","-",NA,4,"F",85,0,25,80,0,0,1,0,58,0,0,0,"close","herbaceous","27","25","25","20","13","11","12","9","8","25","KC, MB","Shrubs and rubus covered landscape, with some scattered trees, mostly deciduous",NA
"196.OID",2975225,14722947,2023,6,27,9.53141372,46.89879381,"POINT(9.53141368088896 46.89879376734933)",2.5,880,888.5,78,31,4,1037320,"Quercus pubescens","Willd.","287691","species","Quercus pubescens","Willd.",336000,"Fagaceae","-",NA,3,"V",85,0,25,80,0,0,1,0,58,0,0,0,"close","herbaceous","27","25","25","20","13","11","12","9","8","25","KC, MB","Shrubs and rubus covered landscape, with some scattered trees, mostly deciduous",NA
"196.OID",2975225,14722924,2023,6,27,9.53141372,46.89879381,"POINT(9.53141368088896 46.89879376734933)",2.5,880,888.5,78,31,4,1039325,"Rubus fruticosus","L.","975798","aggr.","Rubus fruticosus aggr.",NA,353120,"Rosaceae","-","picture",3,"V",85,0,25,80,0,0,1,0,58,0,0,0,"close","herbaceous","27","25","25","20","13","11","12","9","8","25","KC, MB","Shrubs and rubus covered landscape, with some scattered trees, mostly deciduous",NA
"196.OID",2975225,14722951,2023,6,27,9.53141372,46.89879381,"POINT(9.53141368088896 46.89879376734933)",2.5,880,888.5,78,31,4,1019920,"Fragaria vesca","L.","984734","species","Fragaria vesca","L.",173800,"Rosaceae","-",NA,2,"V",85,0,25,80,0,0,1,0,58,0,0,0,"close","herbaceous","27","25","25","20","13","11","12","9","8","25","KC, MB","Shrubs and rubus covered landscape, with some scattered trees, mostly deciduous",NA
"196.OID",2975225,14722940,2023,6,27,9.53141372,46.89879381,"POINT(9.53141368088896 46.89879376734933)",2.5,880,888.5,78,31,4,1022560,"Hepatica nobilis","Schreb.","712287","species","Hepatica nobilis","Schreb.",197900,"Ranunculaceae","-",NA,2,"V",85,0,25,80,0,0,1,0,58,0,0,0,"close","herbaceous","27","25","25","20","13","11","12","9","8","25","KC, MB","Shrubs and rubus covered landscape, with some scattered trees, mostly deciduous",NA
"196.OID",2975225,14722949,2023,6,27,9.53141372,46.89879381,"POINT(9.53141368088896 46.89879376734933)",2.5,880,888.5,78,31,4,1006530,"Berberis vulgaris","L.","557362","species","Berberis vulgaris","L.",59200,"Berberidaceae","-",NA,1,"V",85,0,25,80,0,0,1,0,58,0,0,0,"close","herbaceous","27","25","25","20","13","11","12","9","8","25","KC, MB","Shrubs and rubus covered landscape, with some scattered trees, mostly deciduous",NA
"196.OID",2975225,14722944,2023,6,27,9.53141372,46.89879381,"POINT(9.53141368088896 46.89879376734933)",2.5,880,888.5,78,31,4,1018110,"Eupatorium cannabinum","L.","35313","species","Eupatorium cannabinum","L.",159300,"Asteraceae","-",NA,1,"V",85,0,25,80,0,0,1,0,58,0,0,0,"close","herbaceous","27","25","25","20","13","11","12","9","8","25","KC, MB","Shrubs and rubus covered landscape, with some scattered trees, mostly deciduous",NA
"196.OID",2975225,14722921,2023,6,27,9.53141372,46.89879381,"POINT(9.53141368088896 46.89879376734933)",2.5,880,888.5,78,31,4,1007940,"Calamagrostis varia","(Schrad.) Host","849866","species","Calamagrostis varia","(Schrad.) Host",71400,"Poaceae","-","picture & herbar specimen",1,"V",85,0,25,80,0,0,1,0,58,0,0,0,"close","herbaceous","27","25","25","20","13","11","12","9","8","25","KC, MB","Shrubs and rubus covered landscape, with some scattered trees, mostly deciduous",NA
"196.OID",2975225,14722950,2023,6,27,9.53141372,46.89879381,"POINT(9.53141368088896 46.89879376734933)",2.5,880,888.5,78,31,4,1049960,"Vincetoxicum hirundinaria","Medik.","415943","species","Vincetoxicum hirundinaria","Medik.",448500,"Apocynaceae","-",NA,0.5,"B",85,0,25,80,0,0,1,0,58,0,0,0,"close","herbaceous","27","25","25","20","13","11","12","9","8","25","KC, MB","Shrubs and rubus covered landscape, with some scattered trees, mostly deciduous",NA
"196.OID",2975225,14722928,2023,6,27,9.53141372,46.89879381,"POINT(9.53141368088896 46.89879376734933)",2.5,880,888.5,78,31,4,1044740,"Sorbus aucuparia","L.","1006323","species","Sorbus aucuparia","L.",402300,"Rosaceae","-",NA,0.5,"V",85,0,25,80,0,0,1,0,58,0,0,0,"close","herbaceous","27","25","25","20","13","11","12","9","8","25","KC, MB","Shrubs and rubus covered landscape, with some scattered trees, mostly deciduous",NA
"196.OID",2975225,14722919,2023,6,27,9.53141372,46.89879381,"POINT(9.53141368088896 46.89879376734933)",2.5,880,888.5,78,31,4,1007070,"Brachypodium pinnatum","(L.) P.Beauv.","846244","aggr.","Brachypodium pinnatum aggr.",NA,64000,"Poaceae","-",NA,0.5,"F",85,0,25,80,0,0,1,0,58,0,0,0,"close","herbaceous","27","25","25","20","13","11","12","9","8","25","KC, MB","Shrubs and rubus covered landscape, with some scattered trees, mostly deciduous",NA
"196.OID",2975225,14722918,2023,6,27,9.53141372,46.89879381,"POINT(9.53141368088896 46.89879376734933)",2.5,880,888.5,78,31,4,1012620,"Clematis vitalba","L.","603933","species","Clematis vitalba","L.",116400,"Ranunculaceae","-",NA,0.5,"V",85,0,25,80,0,0,1,0,58,0,0,0,"close","shrub","27","25","25","20","13","11","12","9","8","25","KC, MB","Shrubs and rubus covered landscape, with some scattered trees, mostly deciduous",NA
"196.OID",2975225,14722935,2023,6,27,9.531413681,46.89879377,"POINT(9.53141368088896 46.89879376734933)",2.5,880,888.5,78,31,4,1046300,"Teucrium montanum","L.","317279","species","Teucrium montanum","L.",415100,"Lamiaceae","-","herbar specimen",0.1,"VB",85,0,25,80,0,0,1,0,58,0,0,0,"close","herbaceous","27","25","25","20","13","11","12","9","8","25","KC, MB","Shrubs and rubus covered landscape, with some scattered trees, mostly deciduous",NA
"196.OID",2975225,14722942,2023,6,27,9.53141372,46.89879381,"POINT(9.53141368088896 46.89879376734933)",2.5,880,888.5,78,31,4,1024130,"Hypericum perforatum","L.","720401","species","Hypericum perforatum","L.",211050,"Hypericaceae","-",NA,0.1,"V",85,0,25,80,0,0,1,0,58,0,0,0,"close","herbaceous","27","25","25","20","13","11","12","9","8","25","KC, MB","Shrubs and rubus covered landscape, with some scattered trees, mostly deciduous",NA
"196.OID",2975225,14722933,2023,6,27,9.53141372,46.89879381,"POINT(9.53141368088896 46.89879376734933)",2.5,880,888.5,78,31,4,1023590,"Hippocrepis emerus","(L.) Lassen","201425","species","Hippocrepis emerus","(L.) Lassen",206400,"Fabaceae","-","herbar specimen",0.1,"V",85,0,25,80,0,0,1,0,58,0,0,0,"close","herbaceous","27","25","25","20","13","11","12","9","8","25","KC, MB","Shrubs and rubus covered landscape, with some scattered trees, mostly deciduous",NA
"196.OID",2975225,14722931,2023,6,27,9.53141372,46.89879381,"POINT(9.53141368088896 46.89879376734933)",2.5,880,888.5,78,31,4,1023110,"Hieracium murorum","L.","95714","aggr.","Hieracium murorum aggr.",NA,202700,"Asteraceae","-",NA,0.1,"V",85,0,25,80,0,0,1,0,58,0,0,0,"close","herbaceous","27","25","25","20","13","11","12","9","8","25","KC, MB","Shrubs and rubus covered landscape, with some scattered trees, mostly deciduous",NA
"196.OID",2975225,14722929,2023,6,27,9.53141372,46.89879381,"POINT(9.53141368088896 46.89879376734933)",2.5,880,888.5,78,31,4,1008640,"Campanula rotundifolia","L.","820328","species","Campanula rotundifolia","L.",77100,"Campanulaceae","-",NA,0.1,"V",85,0,25,80,0,0,1,0,58,0,0,0,"close","herbaceous","27","25","25","20","13","11","12","9","8","25","KC, MB","Shrubs and rubus covered landscape, with some scattered trees, mostly deciduous",NA
"196.OID",2975225,14722922,2023,6,27,9.53141372,46.89879381,"POINT(9.53141368088896 46.89879376734933)",2.5,880,888.5,78,31,4,1046270,"Teucrium chamaedrys","L.","316917","species","Teucrium chamaedrys","L.",415000,"Lamiaceae","-",NA,0.1,"V",85,0,25,80,0,0,1,0,58,0,0,0,"close","herbaceous","27","25","25","20","13","11","12","9","8","25","KC, MB","Shrubs and rubus covered landscape, with some scattered trees, mostly deciduous",NA
"196.OID",2975225,14722920,2023,6,27,9.53141372,46.89879381,"POINT(9.53141368088896 46.89879376734933)",2.5,880,888.5,78,31,4,1001080,"Agrostis capillaris","L.","833484","species","Agrostis capillaris","L.",8600,"Poaceae","-",NA,0.1,"V",85,0,25,80,0,0,1,0,58,0,0,0,"close","herbaceous","27","25","25","20","13","11","12","9","8","25","KC, MB","Shrubs and rubus covered landscape, with some scattered trees, mostly deciduous",NA
"197.OID",2981452,15202363,2023,5,30,9.517445527,46.8706931,"POINT(9.5174455270171 46.870693096167)",14,621,635.6,NA,10,4,1000070,"Acer campestre","L.","507642","species","Acer campestre","L.",300,"Sapindaceae","-",NA,80,"V",0,0,0,0,0,0,0,0,0,0,0,0,"close","herbaceous","13","14","18","19","10","10","15","11","16","17","CB, MB","At the very edge of the forest, between 2 Quercus petraea. Vegetation: herbaceous scrub","was done on the old sheet, soil depth, date and botanists transferred by Maude. Other coverages are still in the old sheet. No soil depth on old sheetOriginalkommentar: ganz am Rand vom Wald. zwischen den 2 quercus patreae. vegetation: krautsaumgebuesch"
"197.OID",2981452,15202346,2023,5,30,9.517445527,46.8706931,"POINT(9.5174455270171 46.870693096167)",14,621,635.6,NA,10,4,1037310,"Quercus petraea","(Matt.) Liebl.","287465","species","Quercus petraea","Liebl.",335900,"Fagaceae","-",NA,40,"V",0,0,0,0,0,0,0,0,0,0,0,0,"close","herbaceous","13","14","18","19","10","10","15","11","16","17","CB, MB","At the very edge of the forest, between 2 Quercus petraea. Vegetation: herbaceous scrub","was done on the old sheet, soil depth, date and botanists transferred by Maude. Other coverages are still in the old sheet. No soil depth on old sheetOriginalkommentar: ganz am Rand vom Wald. zwischen den 2 quercus patreae. vegetation: krautsaumgebuesch"
"197.OID",2981452,15202356,2023,5,30,9.517445527,46.8706931,"POINT(9.5174455270171 46.870693096167)",14,621,635.6,NA,10,4,1013320,"Corylus avellana","L.","916851","species","Corylus avellana","L.",121600,"Betulaceae","-",NA,35,"V",0,0,0,0,0,0,0,0,0,0,0,0,"close","herbaceous","13","14","18","19","10","10","15","11","16","17","CB, MB","At the very edge of the forest, between 2 Quercus petraea. Vegetation: herbaceous scrub","was done on the old sheet, soil depth, date and botanists transferred by Maude. Other coverages are still in the old sheet. No soil depth on old sheetOriginalkommentar: ganz am Rand vom Wald. zwischen den 2 quercus patreae. vegetation: krautsaumgebuesch"
"197.OID",2981452,15202357,2023,5,30,9.517445527,46.8706931,"POINT(9.5174455270171 46.870693096167)",14,621,635.6,NA,10,4,1013160,"Cornus sanguinea","L.","916421","species","Cornus sanguinea","L.",119700,"Cornaceae","-",NA,28,"BF",0,0,0,0,0,0,0,0,0,0,0,0,"close","herbaceous","13","14","18","19","10","10","15","11","16","17","CB, MB","At the very edge of the forest, between 2 Quercus petraea. Vegetation: herbaceous scrub","was done on the old sheet, soil depth, date and botanists transferred by Maude. Other coverages are still in the old sheet. No soil depth on old sheetOriginalkommentar: ganz am Rand vom Wald. zwischen den 2 quercus patreae. vegetation: krautsaumgebuesch"
"197.OID",2981452,15202347,2023,5,30,9.517445527,46.8706931,"POINT(9.5174455270171 46.870693096167)",14,621,635.6,NA,10,4,1036500,"Prunus avium","(L.) L.","996289","species","Prunus avium","L.",328400,"Rosaceae","-",NA,20,"V",0,0,0,0,0,0,0,0,0,0,0,0,"close","herbaceous","13","14","18","19","10","10","15","11","16","17","CB, MB","At the very edge of the forest, between 2 Quercus petraea. Vegetation: herbaceous scrub","was done on the old sheet, soil depth, date and botanists transferred by Maude. Other coverages are still in the old sheet. No soil depth on old sheetOriginalkommentar: ganz am Rand vom Wald. zwischen den 2 quercus patreae. vegetation: krautsaumgebuesch"
